model,alg,rabinpairorder,workers,buchi,ltl,errmsg,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,autsize,rabinpairs,ftrans,formula,hoa
at.5_068,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.01:48:34,0,7,54,32,310,32,0,0,32,32,3,1,-1,-1,-1
at.5_069,favoid,-1,16,ltl3tela,-1,OK,75.420,2018-05-05.01:49:57,31999440,31999440,125231180,90805112,96569709,0,3660350,0,90805112,209,1,1,31247760,-1,-1
at.5_069,ufscc,-1,16,tgba,-1,OK,15.610,2018-05-05.01:50:14,1445237,33444676,133027007,40777394,162747044,2021,6587643,101273098,35595137,3981157,2,1,-1,-1,-1
at.5_069,favoid,-1,16,ltl3dra,-1,OK,75.580,2018-05-05.01:51:31,31999440,31999440,125231180,92667290,98420540,0,3635716,0,92667290,210,1,1,31247760,-1,-1
at.5_069,favoid,-1,16,rabinizer3,-1,OK,76.020,2018-05-05.01:52:49,31999440,31999440,125231180,92096737,97827778,0,3654834,0,92096737,205,1,1,31247760,-1,-1
at.5_070,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.01:52:51,0,6,36,32,208,16,0,0,32,32,4,1,0,-1,-1
at.5_070,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.01:52:52,0,6,36,32,208,16,0,0,32,32,4,1,-1,-1,-1
at.5_071,favoid,-1,16,ltl3tela,-1,OK,31.700,2018-05-05.01:53:30,26262686,68720452,298950509,81543930,352179950,7704,122954708,121427622,72982901,4001789,12,1,0,-1,-1
at.5_071,ufscc,-1,16,tgba,-1,OK,27.020,2018-05-05.01:53:59,26262686,68720452,298950509,74754150,325014748,5408,122831484,115481457,70514164,3934139,12,1,-1,-1,-1
at.5_072,ufscc,-1,16,tgba,1,OK,0.010,2018-05-05.01:54:03,0,1,6,16,112,16,0,0,16,16,4,1,-1,-1,-1
at.5_073,favoid,-1,16,ltl3tela,-1,OK,20.420,2018-05-05.01:54:34,2,31999441,188039032,41131492,245145254,4530,11,167027160,34379273,3704071,5,1,0,-1,-1
at.5_073,ufscc,-1,16,tgba,-1,OK,16.740,2018-05-05.01:54:52,2,31999441,188039032,36050254,213581389,4002,11,163176383,33082142,3923107,5,1,-1,-1,-1
at.5_073,favoid,-1,16,ltl3dra,-1,OK,103.000,2018-05-05.01:56:37,31999441,31999441,188039032,85539978,85539978,0,0,0,85539978,16,7,1,31999440,-1,-1
at.5_073,favoid,-1,16,rabinizer3,-1,OK,103.150,2018-05-05.01:58:22,31999441,31999441,188039032,88389677,88389677,0,0,0,88389677,16,6,1,31999440,-1,-1
at.5_074,favoid,-1,16,ltl3tela,10,OK,0.160,2018-05-05.01:58:24,0,191,789,230,993,48,0,0,230,230,6,1,0,-1,-1
at.5_074,ufscc,-1,16,tgba,12,OK,0.070,2018-05-05.01:58:25,0,86,448,120,668,43,0,0,120,120,6,1,-1,-1,-1
at.5_075,favoid,-1,16,ltl3tela,-1,OK,15.620,2018-05-05.01:58:44,1,31999440,151201695,36490317,171852263,2482,0,124586946,33014510,4011756,3,1,0,-1,-1
at.5_075,ufscc,-1,16,tgba,-1,OK,17.380,2018-05-05.01:59:03,1,31999440,151201695,38780393,184409136,1731,0,126795145,33826038,4078159,3,1,-1,-1,-1
at.5_075,favoid,-1,16,ltl3dra,-1,OK,77.320,2018-05-05.02:00:23,31999440,31999440,151201695,92961821,92961821,0,0,0,92961821,16,3,1,31999440,-1,-1
at.5_075,favoid,-1,16,rabinizer3,-1,OK,76.270,2018-05-05.02:01:42,31999440,31999440,151201695,90717201,90717201,0,0,0,90717201,16,3,1,31999440,-1,-1
at.5_076,favoid,-1,16,ltl3tela,10,OK,0.090,2018-05-05.02:01:45,0,202,835,239,1072,53,0,2,239,239,4,1,0,-1,-1
at.5_076,ufscc,-1,16,tgba,11,OK,0.140,2018-05-05.02:01:47,0,309,1080,339,1276,62,0,1,339,339,4,1,-1,-1,-1
at.5_077,favoid,-1,16,ltl3tela,-1,OK,76.700,2018-05-05.02:05:07,31999440,31999440,125231180,93282792,93282792,0,0,0,93282792,16,1,1,31999440,-1,-1
at.5_077,ufscc,-1,16,tgba,-1,OK,15.130,2018-05-05.02:05:24,1,31999440,125231180,38398809,150688930,2063,0,99148575,33649492,3925779,2,1,-1,-1,-1
at.5_077,favoid,-1,16,ltl3dra,-1,OK,80.750,2018-05-05.02:06:46,31999440,31999440,125231180,98917264,98917264,0,0,0,98917264,16,1,1,31999440,-1,-1
at.5_077,favoid,-1,16,rabinizer3,-1,OK,78.900,2018-05-05.02:08:07,31999440,31999440,125231180,100034421,100034421,0,0,0,100034421,16,1,1,31999440,-1,-1
at.5_078,ufscc,-1,16,tgba,1,OK,0.000,2018-05-05.02:08:14,0,1,6,16,112,16,0,0,16,16,3,1,-1,-1,-1
at.5_079,favoid,-1,16,ltl3tela,-1,OK,12.570,2018-05-05.02:09:55,493038,26652774,102367017,28781556,110685773,1770,558643,77290887,27309449,3199106,3,1,0,-1,-1
at.5_079,ufscc,-1,16,tgba,-1,OK,13.990,2018-05-05.02:10:11,493038,26652774,102367017,29631766,114101219,1793,556838,77782660,27503978,3133250,3,1,-1,-1,-1
at.5_079,favoid,-1,16,ltl3dra,-1,OK,168.250,2018-05-05.02:13:01,58652214,58652214,244511371,196291349,196291349,0,0,0,196291349,16,5,1,58652214,-1,-1
at.5_079,favoid,-1,16,rabinizer3,-1,OK,165.020,2018-05-05.02:15:48,58652214,58652214,244511371,185383659,185383659,0,0,0,185383659,16,5,1,58652214,-1,-1
at.5_080,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.02:15:49,0,9,54,36,232,30,0,0,36,36,2,1,0,-1,-1
at.5_080,ufscc,-1,16,tgba,3,OK,0.020,2018-05-05.02:15:51,0,13,78,41,262,32,0,0,41,41,2,1,-1,-1,-1
at.5_080,favoid,-1,16,ltl3dra,10,OK,0.020,2018-05-05.02:15:54,1,9,54,35,68,3,0,0,35,19,3,1,26,-1,-1
at.5_080,favoid,-1,16,rabinizer3,10,OK,0.050,2018-05-05.02:15:58,14,29,174,60,96,4,0,0,60,16,3,1,104,-1,-1
at.5_081,favoid,-1,16,ltl3tela,-1,OK,14.050,2018-05-05.02:16:14,2,31999441,125231186,33516367,131294719,1881,5,94581325,32368952,3996711,4,1,0,-1,-1
at.5_081,ufscc,-1,16,tgba,-1,OK,16.310,2018-05-05.02:16:32,2,31999441,125231186,40454316,158367659,2075,5,101224578,34188467,3960765,4,1,-1,-1,-1
at.5_082,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.02:21:03,0,7,42,26,172,10,0,0,26,26,5,1,0,-1,-1
at.5_082,ufscc,-1,16,tgba,2,OK,0.010,2018-05-05.02:21:04,0,7,42,32,208,16,0,0,32,32,5,1,-1,-1,-1
at.5_083,ufscc,-1,16,finless,-1,OK,14.390,2018-05-05.02:26:04,2,31999441,125231186,35114768,138066511,1862,5,96651406,33167141,4018542,7,2,-1,-1,-1
at.5_083,ufscc,-1,16,tgba,-1,OK,15.230,2018-05-05.02:26:40,2,31999441,125231186,36146536,141162381,1809,5,97115949,32966010,3947969,5,1,-1,-1,-1
at.5_084,favoid,-1,16,ltl3tela,10,OK,0.010,2018-05-05.02:32:11,1,7,42,34,304,16,2,0,34,32,7,1,0,-1,-1
at.5_084,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.02:32:14,1,7,36,34,208,16,0,0,34,32,8,1,-1,-1,-1
at.5_085,favoid,-1,16,ltl3tela,-1,OK,2.270,2018-05-05.02:33:52,1189675,2495445,6837139,2566359,7193465,555,1328439,3103841,2517732,176547,6,1,0,-1,-1
at.5_085,ufscc,-1,16,tgba,-1,OK,1.290,2018-05-05.02:33:55,877816,2183586,5657853,2255305,5947037,619,445544,3114263,2201506,183956,7,1,-1,-1,-1
at.5_086,favoid,-1,16,ltl3tela,10,OK,0.130,2018-05-05.02:35:24,0,316,1164,361,1514,61,0,1,361,361,5,1,0,-1,-1
at.5_086,ufscc,-1,16,tgba,47,OK,0.100,2018-05-05.02:35:26,0,251,1058,282,1350,63,0,6,282,282,5,1,-1,-1,-1
at.5_087,favoid,-1,16,ltl3tela,-1,OK,13.090,2018-05-05.02:35:48,2,31999441,125231186,32513971,127318327,1751,5,93822116,32143599,3988426,3,1,0,-1,-1
at.5_087,ufscc,-1,16,tgba,-1,OK,14.150,2018-05-05.02:36:05,2,31999441,125231186,35619830,139656379,2064,5,96873963,32811813,4024892,3,1,-1,-1,-1
at.5_088,ufscc,-1,16,finless,1,OK,0.020,2018-05-05.02:40:40,0,1,36,16,592,32,0,0,16,16,4,4,-1,-1,-1
at.5_088,ufscc,-1,16,tgba,1,OK,0.010,2018-05-05.02:40:44,0,1,6,16,112,16,0,0,16,16,2,1,-1,-1,-1
at.5_089,favoid,-1,16,ltl3tela,-1,OK,12.480,2018-05-05.02:41:08,4989143,28206645,107714505,31699223,121106064,1736,15035762,67645716,29226156,2685903,2,1,0,-1,-1
at.5_089,ufscc,-1,16,tgba,-1,OK,12.780,2018-05-05.02:41:22,4989143,28206645,107714505,31666428,121005842,1702,14999277,68172230,29333983,2646327,2,1,-1,-1,-1
at.5_089,favoid,-1,16,ltl3dra,-1,OK,150.060,2018-05-05.02:43:54,60206085,60206085,235064478,186323306,186323306,0,0,0,186323306,16,3,1,60206085,-1,-1
at.5_089,favoid,-1,16,rabinizer3,-1,OK,143.440,2018-05-05.02:46:19,60206085,60206085,235064478,173352941,173352941,0,0,0,173352941,16,3,1,60206085,-1,-1
at.5_090,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.02:46:21,0,7,42,32,208,16,0,0,32,32,4,1,0,-1,-1
at.5_090,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.02:46:23,0,7,42,32,208,16,0,0,32,32,4,1,-1,-1,-1
at.5_090,favoid,-1,16,ltl3dra,10,OK,0.010,2018-05-05.02:46:24,0,7,42,32,208,16,0,0,32,32,4,1,0,-1,-1
at.5_090,favoid,-1,16,rabinizer3,10,OK,0.010,2018-05-05.02:46:26,1,7,42,30,114,14,0,0,30,16,4,1,6,-1,-1
at.5_091,favoid,-1,16,ltl3tela,-1,OK,9.590,2018-05-05.02:46:37,6269521,18313965,66755902,19188298,70357069,2037,20547654,28802071,18551089,813139,4,1,0,-1,-1
at.5_091,ufscc,-1,16,tgba,-1,OK,11.140,2018-05-05.02:46:50,6269521,18313965,66755902,19041883,69772238,1664,20518134,28555077,18471537,816026,5,1,-1,-1,-1
at.5_091,favoid,-1,16,ltl3dra,-1,OK,121.100,2018-05-05.02:48:53,50313405,50313405,197872398,148838139,148838139,0,0,0,148838139,16,6,1,50313404,-1,-1
at.5_091,favoid,-1,16,rabinizer3,-1,OK,118.520,2018-05-05.02:50:53,50313405,50313405,197872398,146258151,146258151,0,0,0,146258151,16,6,1,50313404,-1,-1
at.5_092,favoid,-1,16,ltl3tela,10,OK,0.280,2018-05-05.02:50:58,659,715,3718,742,824,1,0,0,742,56,3,1,2335,-1,-1
at.5_092,ufscc,-1,16,tgba,20,OK,0.090,2018-05-05.02:50:59,0,235,1288,267,1662,103,0,0,267,267,4,1,-1,-1,-1
at.5_092,favoid,-1,16,ltl3dra,10,OK,0.270,2018-05-05.02:51:01,574,603,3151,636,646,1,0,0,636,29,10,1,2002,-1,-1
at.5_092,favoid,-1,16,rabinizer3,10,OK,0.300,2018-05-05.02:51:03,643,684,4048,718,772,1,0,0,718,41,3,1,2369,-1,-1
at.5_093,favoid,-1,16,ltl3tela,-1,OK,98.060,2018-05-05.02:52:44,31999441,31999441,125231186,91531605,91531661,0,10,0,91531605,32,5,1,31999440,-1,-1
at.5_093,ufscc,-1,16,tgba,-1,OK,13.730,2018-05-05.02:53:00,2,31999441,125231186,34872289,136563196,2023,5,96595582,32764100,3877284,5,1,-1,-1,-1
at.5_094,favoid,-1,16,ltl3tela,10,OK,0.010,2018-05-05.03:01:52,0,7,42,32,208,16,0,0,32,32,5,1,0,-1,-1
at.5_094,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.03:01:54,0,4,24,24,160,8,0,0,24,24,8,1,-1,-1,-1
at.5_095,favoid,-1,16,ltl3tela,-1,OK,15.580,2018-05-05.03:02:15,2,31999441,125231186,37349107,146455766,2155,5,98384428,33432273,3909591,7,1,0,-1,-1
at.5_095,ufscc,-1,16,tgba,-1,OK,14.110,2018-05-05.03:02:31,2,31999441,125231186,35129509,137492130,2147,5,96791400,32764072,4041839,6,1,-1,-1,-1
at.5_096,favoid,-1,16,ltl3tela,10,OK,0.150,2018-05-05.03:10:20,0,346,1267,389,1493,76,0,4,389,389,4,1,0,-1,-1
at.5_096,ufscc,-1,16,tgba,31,OK,0.150,2018-05-05.03:10:21,0,416,1428,470,1695,55,0,0,470,470,4,1,-1,-1,-1
at.5_097,favoid,-1,16,ltl3tela,-1,OK,2.140,2018-05-05.03:10:37,1433821,3790043,13300955,4045831,14411915,1466,4112690,5654884,3870366,201295,6,1,0,-1,-1
at.5_097,ufscc,-1,16,tgba,-1,OK,2.640,2018-05-05.03:10:41,1433821,3790043,13300955,3998003,14187608,1495,4102251,5644223,3864406,191829,6,1,-1,-1,-1
at.5_098,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-05.03:15:43,0,5,42,29,286,13,0,0,29,29,5,1,6,-1,-1
at.5_098,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.03:15:45,0,6,42,24,256,24,0,0,24,24,6,1,-1,-1,-1
at.5_099,favoid,-1,16,ltl3tela,-1,OK,14.090,2018-05-05.03:16:05,877815,34055365,133358175,35756107,140211735,2287,3422981,97980742,34524596,4126125,6,1,0,-1,-1
at.5_099,ufscc,-1,16,tgba,-1,OK,17.500,2018-05-05.03:16:24,877815,34055365,133358175,39490923,154947377,2485,3378295,100594410,35421636,4011610,6,1,-1,-1,-1
at.5_100,favoid,-1,16,ltl3tela,10,OK,0.010,2018-05-05.03:21:55,0,7,42,32,208,16,0,0,32,32,2,1,0,-1,-1
at.5_100,ufscc,-1,16,tgba,2,OK,0.010,2018-05-05.03:21:57,0,7,42,32,208,16,0,0,32,32,2,1,-1,-1,-1
at.5_100,favoid,-1,16,ltl3dra,10,OK,0.010,2018-05-05.03:21:59,0,7,42,32,208,16,0,0,32,32,2,1,0,-1,-1
at.5_100,favoid,-1,16,rabinizer3,10,OK,0.020,2018-05-05.03:22:00,1,7,42,26,104,13,0,0,26,13,2,1,6,-1,-1
at.5_101,favoid,-1,16,ltl3tela,-1,OK,16.040,2018-05-05.03:22:18,1,31999440,156571770,34598373,169314838,2149,0,127519779,32587006,3884933,4,1,0,-1,-1
at.5_101,ufscc,-1,16,tgba,-1,OK,16.780,2018-05-05.03:22:36,1,31999440,156571770,38779705,189674810,2206,0,133536712,33838613,3785321,4,1,-1,-1,-1
at.5_102,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.03:26:09,0,6,36,32,208,16,0,0,32,32,3,1,0,-1,-1
at.5_102,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.03:26:11,0,7,42,31,202,15,0,0,31,31,3,1,-1,-1,-1
at.5_103,favoid,-1,16,ltl3tela,-1,OK,16.820,2018-05-05.03:27:05,1,34625870,136450267,40971048,161634092,1779,0,108142186,35773931,4254299,16,1,0,-1,-1
at.5_103,ufscc,-1,16,tgba,-1,OK,17.180,2018-05-05.03:27:24,1,34625870,136450267,37349380,147121122,1641,0,104412692,35381552,3853270,16,1,-1,-1,-1
at.5_103,favoid,-1,16,ltl3dra,-1,OK,81.690,2018-05-05.03:28:48,34625871,34625871,136450273,95019886,95019886,0,0,0,95019886,16,23,1,34625870,-1,-1
at.5_103,favoid,-1,16,rabinizer3,-1,OK,106.330,2018-05-05.03:30:36,34625870,34625870,136450267,97007101,97007101,0,0,0,97007101,16,16,1,34625870,-1,-1
at.5_104,ufscc,-1,16,tgba,11,OK,0.150,2018-05-05.03:30:43,0,157,684,200,924,30,0,0,200,200,6,1,-1,-1,-1
at.5_105,favoid,-1,16,ltl3tela,-1,OK,14.620,2018-05-05.03:31:11,2,31999441,125231186,36308981,141585424,1688,5,97374583,33443934,3976039,18,1,0,-1,-1
at.5_105,ufscc,-1,16,tgba,-1,OK,14.810,2018-05-05.03:31:28,2,31999441,125231186,36880711,144575018,1955,5,99339622,33497243,3982883,12,1,-1,-1,-1
at.5_106,favoid,-1,16,ltl3tela,10,OK,0.190,2018-05-05.03:31:31,0,672,2352,708,2584,102,0,22,708,705,7,1,0,-1,-1
at.5_106,ufscc,-1,16,tgba,87,OK,0.220,2018-05-05.03:31:33,0,683,2286,714,2488,83,0,7,714,714,8,1,-1,-1,-1
at.5_107,ufscc,-1,16,finless,-1,OK,16.640,2018-05-05.03:41:05,5090585,37090024,168043383,39738135,179789226,1718,38033097,95923617,37955055,3969561,7,2,-1,-1,-1
at.5_107,ufscc,-1,16,tgba,-1,OK,16.720,2018-05-05.03:42:29,2261681,34261120,142439735,40750124,168744083,2298,15264821,99237642,36113146,3821342,3,1,-1,-1,-1
at.5_108,favoid,-1,16,ltl3tela,10,OK,0.010,2018-05-05.03:46:26,0,7,42,30,196,14,0,0,30,30,5,1,0,-1,-1
at.5_108,ufscc,-1,16,tgba,2,OK,0.010,2018-05-05.03:46:28,0,7,42,32,208,16,0,0,32,32,5,1,-1,-1,-1
at.5_109,ufscc,-1,16,tgba,-1,OK,15.430,2018-05-05.03:49:46,20692949,36164703,186048662,37879923,196642882,2448,119667363,32413826,36725426,772967,2,1,-1,-1,-1
at.5_110,ufscc,-1,16,finless,2,OK,0.020,2018-05-05.03:53:37,1,7,48,34,400,32,0,0,34,32,5,4,-1,-1,-1
at.5_110,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.03:54:34,0,7,48,32,304,32,0,0,32,32,4,1,-1,-1,-1
at.5_111,favoid,-1,16,ltl3tela,-1,OK,21.770,2018-05-05.03:55:02,1,31999440,242845431,42376676,318223811,4460,0,226469831,34348170,4037666,3,1,0,-1,-1
at.5_111,ufscc,-1,16,tgba,-1,OK,20.850,2018-05-05.03:55:24,1,31999440,242845431,40868134,308643581,3690,0,227675512,34369831,3891653,3,1,-1,-1,-1
at.5_111,favoid,-1,16,ltl3dra,-1,OK,77.910,2018-05-05.03:56:44,31999441,31999441,242845443,86529172,86529172,0,0,0,86529172,16,7,1,31999440,-1,-1
at.5_111,favoid,-1,16,rabinizer3,-1,OK,104.990,2018-05-05.03:58:31,31999440,31999440,242845431,85027228,85027228,0,0,0,85027228,16,5,1,31999440,-1,-1
at.5_112,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.03:58:33,0,7,42,32,208,16,0,0,32,32,6,1,0,-1,-1
at.5_112,ufscc,-1,16,tgba,2,OK,0.010,2018-05-05.03:58:36,0,7,42,32,208,16,0,0,32,32,6,1,-1,-1,-1
at.5_113,favoid,-1,16,ltl3tela,-1,OK,103.770,2018-05-05.04:00:30,31999441,31999441,125231186,93293016,93293068,0,25,0,93293016,32,6,1,31999440,-1,-1
at.5_113,ufscc,-1,16,tgba,-1,OK,19.910,2018-05-05.04:00:53,2,31999441,125231186,47957349,188388756,2418,5,107806014,37101406,3998759,6,1,-1,-1,-1
at.5_114,ufscc,-1,16,tgba,55,OK,0.110,2018-05-05.04:06:00,0,210,794,243,1008,48,0,1,243,243,2,1,-1,-1,-1
at.5_114,favoid,-1,16,ltl3dra,10,OK,0.130,2018-05-05.04:06:03,0,323,1122,373,1367,67,0,1,373,373,3,1,0,-1,-1
at.5_114,favoid,-1,16,rabinizer3,10,OK,0.080,2018-05-05.04:06:05,1,177,702,216,834,41,0,1,216,200,3,1,6,-1,-1
at.5_115,favoid,-1,16,ltl3tela,-1,OK,14.860,2018-05-05.04:06:21,2,31999441,125231186,35614741,139555477,2132,5,97506957,32832807,4125698,8,1,0,-1,-1
at.5_115,ufscc,-1,16,tgba,-1,OK,14.480,2018-05-05.04:06:37,2,31999441,125231186,36316082,142205068,1886,5,97870209,32850474,4073774,8,1,-1,-1,-1
at.5_116,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.04:10:26,0,7,42,32,208,16,0,0,32,32,6,1,0,-1,-1
at.5_117,favoid,-1,16,ltl3tela,-1,OK,13.360,2018-05-05.04:12:39,4989144,28206646,107714517,31534416,120810613,1793,15024889,68409528,29369602,2835793,4,1,0,-1,-1
at.5_117,ufscc,-1,16,tgba,-1,OK,12.430,2018-05-05.04:12:53,4989144,28206646,107714517,29586285,113217742,1636,14964007,66010270,28575966,2881467,4,1,-1,-1,-1
at.5_117,favoid,-1,16,ltl3dra,-1,OK,142.690,2018-05-05.04:15:17,60206086,60206086,235064490,172924624,172924624,0,0,0,172924624,16,8,1,60206085,-1,-1
at.5_117,favoid,-1,16,rabinizer3,-1,OK,191.610,2018-05-05.04:18:31,60206086,60206086,235064490,177070375,177070375,0,0,0,177070375,16,5,1,60206085,-1,-1
at.5_118,favoid,-1,16,ltl3tela,10,OK,0.180,2018-05-05.04:18:34,0,526,1796,558,2003,86,0,4,558,558,4,1,0,-1,-1
at.5_118,ufscc,-1,16,tgba,13,OK,0.100,2018-05-05.04:18:35,0,191,806,227,1038,68,0,0,227,227,4,1,-1,-1,-1
at.5_119,favoid,-1,16,ltl3tela,-1,OK,16.510,2018-05-05.04:19:46,2,32427296,127086387,39856432,156644944,1950,5,102027242,34870125,3882967,11,1,0,-1,-1
at.5_119,ufscc,-1,16,tgba,-1,OK,14.290,2018-05-05.04:20:02,2,32427296,127086387,32959743,129063145,1678,5,95198492,32572109,3808245,11,1,-1,-1,-1
at.5_120,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.04:20:05,0,7,42,32,208,16,0,0,32,32,10,1,0,-1,-1
at.5_120,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.04:20:07,0,7,42,32,208,16,0,0,32,32,10,1,-1,-1,-1
at.5_121,ufscc,-1,16,tgba,-1,OK,16.360,2018-05-05.04:21:48,1038505,33037944,129392862,39380361,154479418,2672,3270843,99225228,34531597,4006313,3,1,-1,-1,-1
at.5_122,ufscc,-1,16,tgba,1,OK,0.010,2018-05-05.04:25:30,0,1,6,16,112,16,0,0,16,16,4,1,-1,-1,-1
at.5_123,favoid,-1,16,ltl3tela,-1,OK,72.420,2018-05-05.04:26:47,31999440,31999440,231510358,83720574,84723647,0,606141,0,83720574,170,1,1,31887910,-1,-1
at.5_123,ufscc,-1,16,tgba,-1,OK,15.370,2018-05-05.04:27:04,281840,32281279,126469648,38716625,151537639,2142,977355,98553809,33268551,3909814,2,1,-1,-1,-1
at.5_123,favoid,-1,16,ltl3dra,-1,OK,81.140,2018-05-05.04:28:27,32692996,32692996,128006645,99797224,100927120,0,577069,0,99797224,163,2,1,32608448,-1,-1
at.5_123,favoid,-1,16,rabinizer3,-1,OK,88.590,2018-05-05.04:29:57,31999440,31999440,228022509,95891086,97046896,0,650772,0,95891086,168,1,1,31887910,-1,-1
at.5_124,favoid,-1,16,ltl3tela,10,OK,0.050,2018-05-05.04:29:59,0,46,276,82,598,30,0,0,82,82,3,1,0,-1,-1
at.5_124,ufscc,-1,16,tgba,3,OK,0.040,2018-05-05.04:30:00,0,27,168,64,496,30,0,0,64,64,3,1,-1,-1,-1
at.5_124,favoid,-1,16,ltl3dra,10,OK,0.040,2018-05-05.04:30:02,5,19,120,48,87,3,0,0,48,19,4,1,59,-1,-1
at.5_124,favoid,-1,16,rabinizer3,10,OK,0.040,2018-05-05.04:30:05,14,27,168,63,75,2,0,0,63,16,4,1,109,-1,-1
at.5_125,ufscc,-1,16,tgba,-1,OK,11.260,2018-05-05.04:33:47,4429595,27647097,105566916,29425342,112703374,1696,13424892,66855742,28062475,2886870,2,1,-1,-1,-1
at.5_125,favoid,-1,16,ltl3dra,-1,OK,148.030,2018-05-05.04:36:16,59646537,59646537,232823749,184552869,184552869,0,0,0,184552869,16,2,1,59646537,-1,-1
at.5_125,favoid,-1,16,rabinizer3,-1,OK,179.190,2018-05-05.04:39:17,66376877,66376877,259460712,213437919,213437919,0,0,0,213437919,16,3,1,66376877,-1,-1
at.5_126,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.04:39:19,0,7,42,31,202,15,0,0,31,31,3,1,0,-1,-1
at.5_126,ufscc,-1,16,tgba,2,OK,0.010,2018-05-05.04:39:21,0,7,42,32,208,16,0,0,32,32,3,1,-1,-1,-1
at.5_127,favoid,-1,16,ltl3tela,-1,OK,1.100,2018-05-05.04:39:28,877815,2083902,5213787,2224175,5779917,675,371285,2939777,2138585,166457,14,1,0,-1,-1
at.5_127,ufscc,-1,16,tgba,-1,OK,1.360,2018-05-05.04:39:31,877815,2083902,5213787,2316275,6175521,558,389995,2992819,2160193,162398,14,1,-1,-1,-1
at.5_128,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.04:39:34,0,7,48,32,304,16,0,0,32,32,7,1,0,-1,-1
at.5_128,ufscc,-1,16,tgba,2,OK,0.040,2018-05-05.04:39:35,6,19,138,52,502,19,1,0,52,43,7,1,-1,-1,-1
at.5_129,ufscc,-1,16,tgba,-1,OK,22.450,2018-05-05.04:40:10,6907285,59650534,234703084,63994891,252030656,3138,25871646,154513296,60907766,3891638,3,1,-1,-1,-1
at.5_129,favoid,-1,16,rabinizer3,-1,OK,247.560,2018-05-05.04:44:20,90204739,90204739,352446627,295752770,302326916,0,3926836,0,295752770,212,4,1,89453058,-1,-1
at.5_130,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.04:44:21,0,7,48,22,216,10,0,0,22,22,6,1,0,-1,-1
at.5_130,ufscc,-1,16,tgba,2,OK,0.020,2018-05-05.04:44:24,0,7,48,32,304,16,0,0,32,32,6,1,-1,-1,-1
at.5_131,favoid,-1,16,ltl3tela,-1,OK,2.010,2018-05-05.04:44:30,2174636,3399284,13541971,3530895,14601408,984,6232703,4217255,3452180,106686,3,1,0,-1,-1
at.5_131,ufscc,-1,16,tgba,-1,OK,1.570,2018-05-05.04:44:33,2147652,3386959,9706891,3504026,10191028,488,4530393,1946105,3433993,119222,4,1,-1,-1,-1
at.5_131,favoid,-1,16,ltl3dra,-1,OK,85.250,2018-05-05.04:46:01,35386399,35386399,139017356,102323209,102323209,0,0,0,102323209,16,5,1,35386399,-1,-1
at.5_131,favoid,-1,16,rabinizer3,-1,OK,87.560,2018-05-05.04:47:31,35386399,35386399,139017356,106681162,106681162,0,0,0,106681162,16,5,1,35386399,-1,-1
at.5_132,favoid,-1,16,ltl3tela,10,OK,0.100,2018-05-05.04:47:32,0,167,682,203,913,46,0,0,203,203,7,1,0,-1,-1
at.5_132,ufscc,-1,16,tgba,17,OK,0.070,2018-05-05.04:47:34,0,105,572,142,809,51,0,1,142,142,7,1,-1,-1,-1
at.5_133,favoid,-1,16,ltl3tela,-1,OK,118.660,2018-05-05.04:49:36,35742391,35742391,140541798,107101733,117228162,0,4212363,0,107101733,48,8,1,35742390,-1,-1
at.5_133,ufscc,-1,16,tgba,-1,OK,10.580,2018-05-05.04:49:48,1634905,3742951,11726330,4084336,13223044,1092,3000246,5323239,3851982,168211,7,1,-1,-1,-1
at.5_134,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-05.04:52:46,0,7,42,28,182,14,0,0,28,28,8,1,0,-1,-1
at.5_134,ufscc,-1,16,tgba,2,OK,0.010,2018-05-05.04:52:47,0,7,42,31,202,15,0,0,31,31,8,1,-1,-1,-1
at.5_135,favoid,-1,16,ltl3tela,-1,OK,4.090,2018-05-05.04:52:58,1248549,3604771,12353577,3925301,13643238,1488,3345639,5767424,3710413,195851,1,1,0,-1,-1
